booking_id,worker_id,service_category,skill_name,quantity,scheduled_hour,day_of_week,worker_category,experience_years,certifications_count,has_certifications,is_verified,distance_km,worker_skill_price,worker_skill_price_type,platform_tenure_days,successful_completion
B02478,W00438,Technician,Refrigerator Repair,6,13,0,Technician,11.9,2,1,1,16.35,682.26,fixed,619,0
B02478,W00555,Technician,Refrigerator Repair,6,13,0,Technician,5.0,2,1,1,5.89,515.71,per_day,1359,0
B02478,W00048,Technician,Refrigerator Repair,6,13,0,Technician,1.8,1,1,0,18.51,530.55,per_day,1880,0
B02479,W00844,Plumber,Leak Repair,6,3,2,Plumber,5.7,2,1,1,7.06,432.56,per_day,2345,1
B02479,W00887,Plumber,Leak Repair,6,3,2,Plumber,10.8,0,0,1,4.61,493.36,per_day,2494,0
B02479,W00891,Plumber,Leak Repair,6,3,2,Plumber,14.2,1,1,1,3.8,589.68,per_day,945,0
B02479,W00303,Plumber,Leak Repair,6,3,2,Plumber,11.4,0,0,0,2.38,541.68,per_hour,2531,0
B02479,W00480,Plumber,Leak Repair,6,3,2,Plumber,9.6,1,1,1,5.98,319.65,per_visit,1817,1
B02479,W00454,Plumber,Leak Repair,6,3,2,Plumber,5.9,2,1,0,9.42,505.31,per_day,682,0
B02479,W00839,Plumber,Leak Repair,6,3,2,Plumber,22.3,0,0,1,19.98,577.06,per_visit,1229,1
B02480,W00139,Painter,Wall Painting,3,19,6,Painter,10.4,0,0,0,6.1,512.37,per_day,778,0
B02480,W00732,Painter,Wall Painting,3,19,6,Painter,11.4,2,1,0,2.55,468.79,per_visit,156,1
B02480,W00633,Painter,Wall Painting,3,19,6,Painter,2.7,1,1,0,17.17,356.99,fixed,1716,1
B02480,W00464,Painter,Wall Painting,3,19,6,Painter,12.9,1,1,0,0.85,569.36,per_day,100,1
B02480,W00473,Painter,Wall Painting,3,19,6,Painter,6.3,0,0,1,10.52,296.1,per_day,1994,1
B02480,W00972,Painter,Wall Painting,3,19,6,Painter,2.2,2,1,1,7.17,417.98,per_day,2940,1
B02481,W00984,Gardener,Plant Care,5,11,0,Gardener,6.2,3,1,1,2.75,263.17,per_hour,805,1
B02481,W00535,Gardener,Plant Care,5,11,0,Gardener,1.5,1,1,1,11.66,452.98,per_hour,2233,0
B02481,W00237,Gardener,Plant Care,5,11,0,Gardener,6.7,0,0,0,3.28,342.05,per_day,529,1
B02481,W00040,Gardener,Plant Care,5,11,0,Gardener,3.2,0,0,0,2.44,313.43,per_day,1192,0
B02481,W00934,Gardener,Plant Care,5,11,0,Gardener,1.6,1,1,0,4.45,460.26,fixed,747,0
B02481,W00156,Gardener,Plant Care,5,11,0,Gardener,9.6,1,1,1,0.81,264.94,per_visit,2567,1
B02481,W00162,Gardener,Plant Care,5,11,0,Gardener,15.2,0,0,0,7.49,373.98,per_day,318,0
B02482,W00257,Driver,Personal Driving,4,13,2,Driver,7.4,0,0,0,10.93,216.02,per_visit,176,1
B02482,W00471,Driver,Personal Driving,4,13,2,Driver,3.1,0,0,0,10.44,447.72,fixed,2530,0
B02482,W00430,Driver,Personal Driving,4,13,2,Driver,3.7,0,0,1,0.84,422.15,fixed,316,0
B02482,W00727,Driver,Personal Driving,4,13,2,Driver,4.2,0,0,0,14.97,352.78,per_hour,1885,0
B02482,W00317,Driver,Personal Driving,4,13,2,Driver,6.7,1,1,0,9.38,411.76,fixed,2618,1
B02482,W00866,Driver,Personal Driving,4,13,2,Driver,1.9,0,0,0,9.3,358.93,fixed,699,0
B02482,W00015,Driver,Personal Driving,4,13,2,Driver,9.3,1,1,1,5.59,341.51,per_day,271,1
B02483,W00001,Plumber,Leak Repair,2,14,6,Plumber,16.5,3,1,0,15.72,514.6,per_visit,854,1
B02483,W00844,Plumber,Leak Repair,2,14,6,Plumber,5.7,2,1,1,5.49,432.56,per_day,2345,0
B02483,W00581,Plumber,Leak Repair,2,14,6,Plumber,26.6,0,0,1,7.84,406.48,per_visit,1715,1
B02483,W00791,Plumber,Leak Repair,2,14,6,Plumber,6.3,0,0,0,4.18,419.6,fixed,2973,1
B02483,W00359,Plumber,Leak Repair,2,14,6,Plumber,3.9,1,1,0,1.83,546.42,per_visit,2676,0
B02483,W00280,Plumber,Leak Repair,2,14,6,Plumber,4.4,1,1,1,11.84,521.26,per_day,267,0
B02483,W00542,Plumber,Leak Repair,2,14,6,Plumber,3.8,1,1,1,2.33,589.17,per_day,1778,0
B02484,W00776,Technician,Washing Machine Repair,6,9,0,Technician,4.6,0,0,1,10.4,561.6,per_hour,2355,1
B02484,W00286,Technician,Washing Machine Repair,6,9,0,Technician,7.3,0,0,0,8.69,465.86,per_day,2798,0
B02484,W00345,Technician,Washing Machine Repair,6,9,0,Technician,7.5,2,1,1,17.97,536.52,per_visit,536,0
B02484,W00969,Technician,Washing Machine Repair,6,9,0,Technician,4.9,1,1,1,2.57,375.67,per_visit,2653,1
B02484,W00195,Technician,Washing Machine Repair,6,9,0,Technician,10.9,0,0,1,2.88,490.39,per_day,414,1
B02484,W00067,Technician,Washing Machine Repair,6,9,0,Technician,2.2,1,1,1,10.98,548.69,per_visit,1123,1
B02485,W00145,Technician,AC Repair,6,16,2,Technician,19.3,0,0,1,3.51,433.9,per_visit,1642,1
B02485,W00969,Technician,AC Repair,6,16,2,Technician,4.9,1,1,1,15.95,518.75,per_visit,2653,0
B02485,W00404,Technician,AC Repair,6,16,2,Technician,11.8,0,0,0,3.13,539.82,per_day,2171,0
B02485,W00491,Technician,AC Repair,6,16,2,Technician,6.0,2,1,1,11.14,491.6,fixed,1130,0
B02485,W00503,Technician,AC Repair,6,16,2,Technician,2.4,0,0,1,6.66,517.86,per_hour,1743,0
B02485,W00179,Technician,AC Repair,6,16,2,Technician,20.4,1,1,0,2.89,479.51,fixed,1642,1
B02485,W00024,Technician,AC Repair,6,16,2,Technician,7.4,1,1,1,7.79,384.73,per_hour,1280,1
B02486,W00386,Electrician,Wiring Repair,4,16,3,Electrician,4.6,0,0,0,7.1,468.37,fixed,2158,0
B02486,W00142,Electrician,Wiring Repair,4,16,3,Electrician,8.5,0,0,0,5.01,403.9,fixed,343,1
B02486,W00661,Electrician,Wiring Repair,4,16,3,Electrician,11.3,1,1,1,5.38,461.42,fixed,739,1
B02486,W00118,Electrician,Wiring Repair,4,16,3,Electrician,1.6,2,1,1,10.67,544.62,per_day,1129,0
B02486,W00102,Electrician,Wiring Repair,4,16,3,Electrician,4.8,1,1,1,12.84,573.05,per_visit,2611,1
B02486,W00392,Electrician,Wiring Repair,4,16,3,Electrician,16.7,2,1,1,9.55,399.11,per_hour,922,1
B02486,W00653,Electrician,Wiring Repair,4,16,3,Electrician,9.1,2,1,0,2.12,607.05,fixed,1628,1
B02487,W00639,Caregiver,Elder Care,6,16,5,Caregiver,19.1,1,1,1,8.9,516.87,per_day,708,0
B02487,W00852,Caregiver,Elder Care,6,16,5,Caregiver,3.3,2,1,0,9.37,578.2,per_hour,1196,0
B02487,W00865,Caregiver,Elder Care,6,16,5,Caregiver,14.8,1,1,0,5.63,334.41,per_visit,2319,0
B02487,W00037,Caregiver,Elder Care,6,16,5,Caregiver,22.5,1,1,1,1.53,492.48,fixed,568,1
B02487,W00591,Caregiver,Elder Care,6,16,5,Caregiver,1.7,1,1,1,4.9,340.36,per_visit,1948,0
B02487,W00963,Caregiver,Elder Care,6,16,5,Caregiver,3.0,0,0,0,3.52,365.11,fixed,1656,1
B02488,W00573,Carpenter,Furniture Repair,1,10,4,Carpenter,1.7,0,0,0,7.74,553.48,per_visit,435,0
B02488,W00802,Carpenter,Furniture Repair,1,10,4,Carpenter,8.8,1,1,0,10.68,511.7,fixed,2683,0
B02488,W00096,Carpenter,Furniture Repair,1,10,4,Carpenter,2.1,1,1,1,3.47,336.85,per_visit,1982,1
B02488,W00254,Carpenter,Furniture Repair,1,10,4,Carpenter,20.0,0,0,1,6.11,208.57,per_visit,2864,1
B02488,W00814,Carpenter,Furniture Repair,1,10,4,Carpenter,3.5,0,0,0,1.45,519.8,per_hour,376,0
B02488,W00346,Carpenter,Furniture Repair,1,10,4,Carpenter,9.0,3,1,1,5.71,591.02,per_hour,369,1
B02488,W00097,Carpenter,Furniture Repair,1,10,4,Carpenter,8.6,0,0,1,3.33,547.91,per_visit,2088,0
B02489,W00583,Plumber,Tap Repair,1,18,5,Plumber,14.4,0,0,1,6.36,431.94,per_day,1673,1
B02489,W00901,Plumber,Tap Repair,1,18,5,Plumber,5.4,1,1,1,2.04,334.51,per_visit,253,1
B02489,W00279,Plumber,Tap Repair,1,18,5,Plumber,3.6,3,1,0,6.25,419.69,fixed,2054,0
B02489,W00790,Plumber,Tap Repair,1,18,5,Plumber,13.1,0,0,1,6.31,478.05,fixed,204,1
B02489,W00056,Plumber,Tap Repair,1,18,5,Plumber,1.4,1,1,1,4.46,557.29,per_visit,1321,1
B02489,W00881,Plumber,Tap Repair,1,18,5,Plumber,7.4,0,0,1,4.5,277.98,per_hour,2643,1
B02489,W00821,Plumber,Tap Repair,1,18,5,Plumber,5.1,0,0,0,4.14,692.94,per_hour,174,0
B02490,W00032,Carpenter,Woodwork,1,20,4,Carpenter,5.9,2,1,1,0.67,725.54,per_day,810,1
B02490,W00077,Carpenter,Woodwork,1,20,4,Carpenter,5.4,1,1,1,10.19,677.89,fixed,2356,0
B02490,W00321,Carpenter,Woodwork,1,20,4,Carpenter,0.8,0,0,1,0.48,673.71,per_hour,2590,0
B02490,W00143,Carpenter,Woodwork,1,20,4,Carpenter,7.1,0,0,1,6.97,422.57,per_day,746,1
B02490,W00189,Carpenter,Woodwork,1,20,4,Carpenter,3.0,0,0,1,19.03,512.86,per_day,1223,0
B02490,W00254,Carpenter,Woodwork,1,20,4,Carpenter,20.0,0,0,1,5.63,666.14,per_hour,2864,0
B02491,W00395,Driver,Personal Driving,5,5,0,Driver,18.3,0,0,1,2.04,274.28,per_hour,1022,1
B02491,W00175,Driver,Personal Driving,5,5,0,Driver,8.9,0,0,1,1.49,364.44,per_day,2337,1
B02491,W00015,Driver,Personal Driving,5,5,0,Driver,9.3,1,1,1,3.89,341.51,per_day,271,1
B02491,W00666,Driver,Personal Driving,5,5,0,Driver,9.0,1,1,0,0.28,346.1,per_visit,165,0
B02491,W00089,Driver,Personal Driving,5,5,0,Driver,5.2,2,1,1,8.23,443.79,fixed,2979,0
B02491,W00739,Driver,Personal Driving,5,5,0,Driver,5.6,1,1,0,6.3,430.03,per_day,1949,0
B02492,W00963,Caregiver,Patient Care,1,20,3,Caregiver,3.0,0,0,0,4.88,626.45,fixed,1656,0
B02492,W00806,Caregiver,Patient Care,1,20,3,Caregiver,7.8,2,1,0,8.27,390.25,fixed,2639,0
B02492,W00545,Caregiver,Patient Care,1,20,3,Caregiver,4.7,0,0,0,2.37,441.94,fixed,1621,0
B02492,W00596,Caregiver,Patient Care,1,20,3,Caregiver,4.4,2,1,1,0.9,439.5,fixed,2611,1
B02492,W00865,Caregiver,Patient Care,1,20,3,Caregiver,14.8,1,1,0,3.81,299.25,per_visit,2319,1
B02492,W00213,Caregiver,Patient Care,1,20,3,Caregiver,3.7,0,0,0,7.78,331.17,per_hour,2989,0
B02492,W00476,Caregiver,Patient Care,1,20,3,Caregiver,16.6,3,1,0,4.28,516.71,per_visit,1677,1
B02493,W00266,Gardener,Lawn Maintenance,2,22,1,Gardener,7.0,0,0,1,13.29,413.95,per_day,2266,0
B02493,W00597,Gardener,Lawn Maintenance,2,22,1,Gardener,6.0,1,1,1,11.18,365.54,per_hour,750,1
B02493,W00819,Gardener,Lawn Maintenance,2,22,1,Gardener,3.8,0,0,1,2.12,418.39,per_day,1286,0
B02493,W00126,Gardener,Lawn Maintenance,2,22,1,Gardener,9.8,1,1,1,4.22,430.73,per_hour,1765,1
B02493,W00192,Gardener,Lawn Maintenance,2,22,1,Gardener,2.0,0,0,1,3.79,330.0,fixed,2484,1
B02493,W00673,Gardener,Lawn Maintenance,2,22,1,Gardener,2.6,1,1,0,1.87,418.41,per_day,282,0
B02493,W00967,Gardener,Lawn Maintenance,2,22,1,Gardener,4.4,1,1,1,5.34,388.65,per_hour,2179,0
B02494,W00334,Caregiver,Home Assistance,6,15,6,Caregiver,7.3,3,1,1,4.03,416.09,per_hour,2450,1
B02494,W00692,Caregiver,Home Assistance,6,15,6,Caregiver,8.1,0,0,1,2.77,404.39,per_day,2325,1
B02494,W00166,Caregiver,Home Assistance,6,15,6,Caregiver,8.0,0,0,1,3.08,498.32,per_visit,2283,1
B02494,W00071,Caregiver,Home Assistance,6,15,6,Caregiver,4.1,1,1,1,2.92,290.47,per_day,2129,1
B02494,W00028,Caregiver,Home Assistance,6,15,6,Caregiver,10.4,2,1,1,6.28,436.41,per_day,366,0
B02494,W00038,Caregiver,Home Assistance,6,15,6,Caregiver,5.3,0,0,1,6.07,504.85,fixed,1701,0
B02495,W00515,Technician,Appliance Repair,5,8,6,Technician,5.9,1,1,1,3.02,565.43,per_visit,92,0
B02495,W00389,Technician,Appliance Repair,5,8,6,Technician,6.2,0,0,1,2.45,393.18,per_visit,1824,1
B02495,W00012,Technician,Appliance Repair,5,8,6,Technician,1.7,1,1,1,3.63,337.7,per_hour,2213,1
B02495,W00722,Technician,Appliance Repair,5,8,6,Technician,22.1,1,1,0,10.99,498.0,per_day,1632,0
B02495,W00680,Technician,Appliance Repair,5,8,6,Technician,2.7,1,1,1,1.18,427.66,per_hour,72,0
B02495,W00048,Technician,Appliance Repair,5,8,6,Technician,1.8,1,1,0,9.22,357.59,per_hour,1880,1
B02495,W00345,Technician,Appliance Repair,5,8,6,Technician,7.5,2,1,1,8.6,581.55,per_visit,536,1
B02496,W00554,Carpenter,Woodwork,3,21,6,Carpenter,7.7,2,1,1,6.77,524.53,fixed,2527,1
B02496,W00831,Carpenter,Woodwork,3,21,6,Carpenter,3.3,0,0,1,4.6,558.75,per_hour,1400,1
B02496,W00096,Carpenter,Woodwork,3,21,6,Carpenter,2.1,1,1,1,1.07,589.22,per_hour,1982,1
B02496,W00618,Carpenter,Woodwork,3,21,6,Carpenter,1.8,0,0,1,8.37,606.15,fixed,166,1
B02496,W00450,Carpenter,Woodwork,3,21,6,Carpenter,3.1,1,1,1,10.52,382.16,per_hour,2671,1
B02496,W00190,Carpenter,Woodwork,3,21,6,Carpenter,6.4,1,1,1,5.34,660.58,per_day,619,1
B02496,W00486,Carpenter,Woodwork,3,21,6,Carpenter,9.2,1,1,1,9.63,491.57,per_day,2212,1
B02497,W00661,Electrician,Wiring Repair,3,19,0,Electrician,11.3,1,1,1,12.98,461.42,fixed,739,1
B02497,W00251,Electrician,Wiring Repair,3,19,0,Electrician,1.9,0,0,1,1.42,539.03,fixed,38,1
B02497,W00221,Electrician,Wiring Repair,3,19,0,Electrician,5.9,1,1,1,3.65,575.5,fixed,1793,1
B02497,W00888,Electrician,Wiring Repair,3,19,0,Electrician,12.7,1,1,0,7.35,653.89,fixed,1017,0
B02497,W00259,Electrician,Wiring Repair,3,19,0,Electrician,4.9,1,1,1,7.04,525.92,fixed,716,0
B02497,W00784,Electrician,Wiring Repair,3,19,0,Electrician,0.9,2,1,1,7.91,515.82,fixed,60,0
B02498,W00165,Painter,Exterior Painting,5,16,4,Painter,5.8,2,1,0,4.47,632.15,per_visit,2880,1
B02498,W00795,Painter,Exterior Painting,5,16,4,Painter,7.2,1,1,1,2.1,511.28,per_day,1557,0
B02498,W00379,Painter,Exterior Painting,5,16,4,Painter,7.1,1,1,1,6.95,388.34,per_hour,2453,1
B02498,W00464,Painter,Exterior Painting,5,16,4,Painter,12.9,1,1,0,5.13,458.23,per_visit,100,0
B02498,W00547,Painter,Exterior Painting,5,16,4,Painter,3.7,1,1,0,13.05,629.18,per_visit,1602,0
B02498,W00354,Painter,Exterior Painting,5,16,4,Painter,21.7,2,1,1,2.6,818.21,fixed,2725,0
B02499,W00502,Gardener,Tree Trimming,2,15,6,Gardener,2.5,0,0,1,8.98,353.93,fixed,889,0
B02499,W00978,Gardener,Tree Trimming,2,15,6,Gardener,8.5,1,1,1,8.58,384.03,per_hour,1813,1
B02499,W00311,Gardener,Tree Trimming,2,15,6,Gardener,11.8,0,0,0,0.99,487.09,per_day,2082,1
B02499,W00468,Gardener,Tree Trimming,2,15,6,Gardener,3.2,1,1,0,2.63,335.78,fixed,158,0
B02499,W00786,Gardener,Tree Trimming,2,15,6,Gardener,6.6,2,1,1,11.39,422.14,per_visit,1890,0
B02499,W00819,Gardener,Tree Trimming,2,15,6,Gardener,3.8,0,0,1,1.73,360.01,per_day,1286,0
B02499,W00458,Gardener,Tree Trimming,2,15,6,Gardener,10.7,0,0,1,0.97,499.42,fixed,2363,0
B02500,W00952,Carpenter,Woodwork,3,20,1,Carpenter,10.2,1,1,1,7.93,385.92,per_hour,223,1
B02500,W00403,Carpenter,Woodwork,3,20,1,Carpenter,0.7,3,1,0,2.21,518.33,per_hour,1454,1
B02500,W00976,Carpenter,Woodwork,3,20,1,Carpenter,10.5,1,1,0,5.76,490.49,per_day,1122,0
B02500,W00749,Carpenter,Woodwork,3,20,1,Carpenter,8.0,0,0,1,1.93,432.34,fixed,301,0
B02500,W00216,Carpenter,Woodwork,3,20,1,Carpenter,16.5,1,1,1,3.8,461.79,per_hour,2722,1
B02500,W00968,Carpenter,Woodwork,3,20,1,Carpenter,9.7,0,0,1,7.15,575.88,per_visit,1306,0
B02500,W00148,Carpenter,Woodwork,3,20,1,Carpenter,2.6,1,1,1,4.45,729.68,per_visit,2256,1
B02501,W00573,Carpenter,Door Repair,3,1,4,Carpenter,1.7,0,0,0,7.5,617.79,per_visit,435,0
B02501,W00271,Carpenter,Door Repair,3,1,4,Carpenter,6.7,2,1,1,9.63,426.47,fixed,698,0
B02501,W00309,Carpenter,Door Repair,3,1,4,Carpenter,10.8,0,0,1,1.43,486.6,fixed,1113,1
B02501,W00077,Carpenter,Door Repair,3,1,4,Carpenter,5.4,1,1,1,6.36,555.49,per_hour,2356,0
B02501,W00281,Carpenter,Door Repair,3,1,4,Carpenter,3.0,0,0,1,0.7,175.92,per_day,763,1
B02501,W00353,Carpenter,Door Repair,3,1,4,Carpenter,11.1,0,0,0,7.18,643.53,per_visit,1830,1
B02501,W00403,Carpenter,Door Repair,3,1,4,Carpenter,0.7,3,1,0,6.65,606.23,per_hour,1454,0
B02502,W00727,Driver,Outstation Driving,3,8,6,Driver,4.2,0,0,0,1.99,441.6,per_hour,1885,0
B02502,W00734,Driver,Outstation Driving,3,8,6,Driver,19.0,1,1,0,4.33,278.91,fixed,1153,0
B02502,W00191,Driver,Outstation Driving,3,8,6,Driver,3.9,1,1,0,8.33,311.85,fixed,1559,0
B02502,W00714,Driver,Outstation Driving,3,8,6,Driver,15.3,1,1,1,2.87,530.24,per_visit,1054,0
B02502,W00184,Driver,Outstation Driving,3,8,6,Driver,3.8,0,0,0,13.52,389.85,per_hour,2950,0
B02502,W00911,Driver,Outstation Driving,3,8,6,Driver,30.0,0,0,0,5.8,508.12,per_day,2125,1
B02503,W00435,Painter,Furniture Painting,6,3,3,Painter,4.5,0,0,1,4.61,445.74,per_day,2657,1
B02503,W00197,Painter,Furniture Painting,6,3,3,Painter,6.7,1,1,1,5.65,550.9,per_visit,2925,0
B02503,W00500,Painter,Furniture Painting,6,3,3,Painter,2.7,0,0,0,2.26,274.18,per_visit,1922,1
B02503,W00756,Painter,Furniture Painting,6,3,3,Painter,4.0,0,0,1,12.19,363.87,per_day,2588,0
B02503,W00909,Painter,Furniture Painting,6,3,3,Painter,8.1,1,1,0,7.06,470.27,per_visit,394,0
B02503,W00614,Painter,Furniture Painting,6,3,3,Painter,7.2,2,1,0,4.89,344.65,fixed,2458,1
B02504,W00929,Painter,Exterior Painting,2,20,4,Painter,6.2,1,1,1,2.79,481.81,fixed,2071,1
B02504,W00139,Painter,Exterior Painting,2,20,4,Painter,10.4,0,0,0,3.18,672.06,fixed,778,0
B02504,W00547,Painter,Exterior Painting,2,20,4,Painter,3.7,1,1,0,12.83,629.18,per_visit,1602,1
B02504,W00407,Painter,Exterior Painting,2,20,4,Painter,0.8,2,1,1,13.67,469.14,fixed,1377,0
B02504,W00464,Painter,Exterior Painting,2,20,4,Painter,12.9,1,1,0,6.71,458.23,per_visit,100,0
B02504,W00301,Painter,Exterior Painting,2,20,4,Painter,10.5,0,0,1,6.56,522.77,per_visit,498,1
B02504,W00121,Painter,Exterior Painting,2,20,4,Painter,0.6,0,0,1,3.18,592.46,per_visit,1586,0
B02505,W00587,Driver,Personal Driving,2,18,2,Driver,7.4,1,1,0,5.14,429.1,fixed,1890,1
B02505,W00788,Driver,Personal Driving,2,18,2,Driver,8.9,2,1,1,5.8,590.78,per_visit,387,0
B02505,W00075,Driver,Personal Driving,2,18,2,Driver,28.7,0,0,0,8.08,331.33,fixed,501,0
B02505,W00541,Driver,Personal Driving,2,18,2,Driver,6.0,0,0,0,2.59,282.6,per_day,2550,1
B02505,W00875,Driver,Personal Driving,2,18,2,Driver,0.5,0,0,1,3.48,317.34,per_day,733,1
B02505,W00430,Driver,Personal Driving,2,18,2,Driver,3.7,0,0,1,4.07,422.15,fixed,316,0
B02505,W00378,Driver,Personal Driving,2,18,2,Driver,4.4,0,0,1,3.25,320.52,per_hour,2272,0
B02506,W00149,Caregiver,Child Care,4,17,5,Caregiver,7.0,1,1,0,9.65,647.23,per_day,47,0
B02506,W00025,Caregiver,Child Care,4,17,5,Caregiver,17.7,0,0,0,3.72,454.41,per_visit,477,1
B02506,W00484,Caregiver,Child Care,4,17,5,Caregiver,8.6,0,0,0,3.43,532.78,per_day,1949,1
B02506,W00019,Caregiver,Child Care,4,17,5,Caregiver,3.9,3,1,1,5.78,585.64,per_visit,737,0
B02506,W00639,Caregiver,Child Care,4,17,5,Caregiver,19.1,1,1,1,6.89,695.65,fixed,708,1
B02506,W00812,Caregiver,Child Care,4,17,5,Caregiver,7.2,1,1,0,1.89,640.93,per_visit,480,0
B02507,W00005,Painter,Wall Painting,1,13,2,Painter,10.6,0,0,0,5.76,536.62,per_visit,517,1
B02507,W00164,Painter,Wall Painting,1,13,2,Painter,5.3,1,1,0,9.03,521.34,fixed,218,0
B02507,W00576,Painter,Wall Painting,1,13,2,Painter,4.5,2,1,1,0.93,590.54,per_day,898,1
B02507,W00633,Painter,Wall Painting,1,13,2,Painter,2.7,1,1,0,8.26,356.99,fixed,1716,0
B02507,W00163,Painter,Wall Painting,1,13,2,Painter,6.1,0,0,1,1.46,250.13,per_day,2507,1
B02507,W00201,Painter,Wall Painting,1,13,2,Painter,2.6,3,1,1,7.45,603.73,per_visit,1010,1
B02508,W00780,Caregiver,Child Care,6,8,2,Caregiver,5.3,2,1,0,8.77,512.89,per_hour,2288,1
B02508,W00476,Caregiver,Child Care,6,8,2,Caregiver,16.6,3,1,0,6.02,531.03,per_day,1677,0
B02508,W00602,Caregiver,Child Care,6,8,2,Caregiver,4.6,0,0,1,1.9,305.57,per_day,57,1
B02508,W00829,Caregiver,Child Care,6,8,2,Caregiver,10.2,3,1,1,0.58,329.54,per_visit,1122,1
B02508,W00428,Caregiver,Child Care,6,8,2,Caregiver,4.4,1,1,1,4.69,380.21,per_hour,1662,1
B02508,W00090,Caregiver,Child Care,6,8,2,Caregiver,6.6,2,1,0,13.84,441.91,per_visit,2097,1
B02508,W00560,Caregiver,Child Care,6,8,2,Caregiver,3.6,4,1,0,5.54,395.18,per_visit,2505,1
B02509,W00336,Caregiver,Home Assistance,4,11,0,Caregiver,1.9,1,1,0,11.49,450.6,fixed,2441,0
B02509,W00775,Caregiver,Home Assistance,4,11,0,Caregiver,7.0,1,1,1,3.41,264.9,fixed,1158,1
B02509,W00019,Caregiver,Home Assistance,4,11,0,Caregiver,3.9,3,1,1,6.41,292.29,per_day,737,1
B02509,W00812,Caregiver,Home Assistance,4,11,0,Caregiver,7.2,1,1,0,5.37,457.49,per_visit,480,0
B02509,W00025,Caregiver,Home Assistance,4,11,0,Caregiver,17.7,0,0,0,15.3,591.83,per_day,477,0
B02509,W00103,Caregiver,Home Assistance,4,11,0,Caregiver,11.4,3,1,1,8.32,470.94,per_visit,2063,1
B02510,W00965,Technician,Washing Machine Repair,4,8,3,Technician,5.0,0,0,0,3.84,216.73,per_visit,832,1
B02510,W00949,Technician,Washing Machine Repair,4,8,3,Technician,1.3,1,1,0,1.53,439.91,per_hour,2186,1
B02510,W00012,Technician,Washing Machine Repair,4,8,3,Technician,1.7,1,1,1,0.57,572.1,per_day,2213,0
B02510,W00683,Technician,Washing Machine Repair,4,8,3,Technician,10.6,1,1,1,5.84,652.53,per_day,2952,1
B02510,W00202,Technician,Washing Machine Repair,4,8,3,Technician,14.9,1,1,0,1.63,608.2,fixed,221,1
B02510,W00772,Technician,Washing Machine Repair,4,8,3,Technician,2.6,1,1,0,4.4,436.14,fixed,1977,0
B02511,W00394,Gardener,Plant Care,3,13,1,Gardener,6.8,1,1,1,3.71,546.41,per_day,629,0
B02511,W00896,Gardener,Plant Care,3,13,1,Gardener,21.4,0,0,1,14.36,310.42,fixed,888,0
B02511,W00616,Gardener,Plant Care,3,13,1,Gardener,6.9,1,1,1,5.62,458.56,per_visit,2636,1
B02511,W00850,Gardener,Plant Care,3,13,1,Gardener,11.4,1,1,0,1.08,305.19,per_day,1183,1
B02511,W00652,Gardener,Plant Care,3,13,1,Gardener,4.8,1,1,0,2.37,382.47,per_hour,199,1
B02511,W00131,Gardener,Plant Care,3,13,1,Gardener,2.8,3,1,1,3.66,332.38,fixed,2282,1
B02511,W00137,Gardener,Plant Care,3,13,1,Gardener,19.9,1,1,0,4.41,328.16,per_visit,340,1
B02512,W00173,Driver,Local Driving,5,6,3,Driver,6.9,0,0,0,13.56,342.57,per_visit,1357,1
B02512,W00080,Driver,Local Driving,5,6,3,Driver,10.8,1,1,0,14.01,567.42,per_visit,1273,0
B02512,W00191,Driver,Local Driving,5,6,3,Driver,3.9,1,1,0,3.31,499.89,per_hour,1559,1
B02512,W00378,Driver,Local Driving,5,6,3,Driver,4.4,0,0,1,3.57,280.7,per_hour,2272,1
B02512,W00013,Driver,Local Driving,5,6,3,Driver,4.4,3,1,1,10.53,391.58,fixed,1865,0
B02512,W00662,Driver,Local Driving,5,6,3,Driver,10.4,2,1,0,3.4,339.02,per_visit,1384,0
B02513,W00075,Driver,Personal Driving,4,18,2,Driver,28.7,0,0,0,4.06,331.33,fixed,501,1
B02513,W00793,Driver,Personal Driving,4,18,2,Driver,7.7,3,1,1,11.45,463.61,per_day,1353,0
B02513,W00174,Driver,Personal Driving,4,18,2,Driver,14.6,0,0,1,2.56,516.04,per_visit,2523,1
B02513,W00662,Driver,Personal Driving,4,18,2,Driver,10.4,2,1,0,6.65,452.1,per_visit,1384,0
B02513,W00587,Driver,Personal Driving,4,18,2,Driver,7.4,1,1,0,4.2,429.1,fixed,1890,0
B02513,W00471,Driver,Personal Driving,4,18,2,Driver,3.1,0,0,0,4.18,447.72,fixed,2530,0
B02514,W00760,Driver,Local Driving,1,0,3,Driver,1.8,3,1,1,6.7,481.53,per_day,1383,0
B02514,W00215,Driver,Local Driving,1,0,3,Driver,12.8,1,1,0,5.13,599.84,per_visit,1256,1
B02514,W00805,Driver,Local Driving,1,0,3,Driver,7.0,1,1,0,6.42,408.83,fixed,1942,1
B02514,W00173,Driver,Local Driving,1,0,3,Driver,6.9,0,0,0,8.82,342.57,per_visit,1357,0
B02514,W00636,Driver,Local Driving,1,0,3,Driver,30.0,0,0,1,5.76,563.76,per_visit,1977,1
B02514,W00177,Driver,Local Driving,1,0,3,Driver,3.7,1,1,1,2.61,373.97,per_visit,1872,1
B02514,W00060,Driver,Local Driving,1,0,3,Driver,4.3,2,1,0,6.34,526.15,per_hour,2654,1
